[0.0801636, -0.069743395], Expected: 2, Guessed: 2
[0.38974142, -0.9036019], Expected: 1, Guessed: 1
[-0.58254516, -0.68235123], Expected: 1, Guessed: 1
[0.8727586, -0.11285007], Expected: 2, Guessed: 2
[0.014455676, 0.24434388], Expected: 2, Guessed: 3
[-0.024769783, -0.2210927], Expected: 3, Guessed: 3
[-0.6825882, 0.49619114], Expected: 1, Guessed: 1
[-0.4998082, 0.9604063], Expected: 3, Guessed: 3
[-0.98977864, 0.07587159], Expected: 3, Guessed: 3
[0.47774184, 0.7912352], Expected: 1, Guessed: 1
[0.42616606, -0.21940708], Expected: 1, Guessed: 1
[0.6635828, -0.97565675], Expected: 2, Guessed: 2
[-0.111405015, -0.19333243], Expected: 3, Guessed: 3
[-0.8407314, 0.21795118], Expected: 1, Guessed: 3
[0.09014809, -0.9475969], Expected: 2, Guessed: 2
[-0.06862879, -0.40541708], Expected: 0, Guessed: 0
[0.7770705, 0.9316561], Expected: 2, Guessed: 2
[0.5816746, -0.7507434], Expected: 0, Guessed: 0
[0.10771084, 0.6372], Expected: 1, Guessed: 1
[0.0074369907, 0.5526409], Expected: 2, Guessed: 3
[-0.26685977, -0.07658982], Expected: 3, Guessed: 3
[0.7010634, 0.972949], Expected: 2, Guessed: 2
[0.5924165, 0.76204884], Expected: 0, Guessed: 0
[-0.23523057, 0.14352989], Expected: 0, Guessed: 0
[-0.15394628, 0.719779], Expected: 0, Guessed: 0
[0.4318272, -0.22120929], Expected: 1, Guessed: 1
[0.54070103, -0.9256469], Expected: 0, Guessed: 0
[0.44684708, 0.5927566], Expected: 1, Guessed: 1
[0.28908038, 0.89733243], Expected: 2, Guessed: 2
[-0.7004187, -0.53798485], Expected: 1, Guessed: 1
[-0.72365856, -0.6398957], Expected: 1, Guessed: 1
[0.5475317, 0.11401594], Expected: 0, Guessed: 0
[-0.3871385, -0.9514955], Expected: 3, Guessed: 0
[-0.39898753, -0.81503415], Expected: 0, Guessed: 0
[0.8211026, 0.18741727], Expected: 2, Guessed: 0
[0.9603592, -0.1926049], Expected: 2, Guessed: 2
[0.9786457, -0.625541], Expected: 2, Guessed: 0
[0.3499987, -0.659369], Expected: 1, Guessed: 1
[0.6803949, 0.1016351], Expected: 0, Guessed: 0
[0.13068378, 0.4889257], Expected: 1, Guessed: 1
[-0.9990996, -0.6876558], Expected: 3, Guessed: 3
[0.21318841, 0.059102178], Expected: 2, Guessed: 2
[-0.46527433, 0.21117568], Expected: 0, Guessed: 0
[-0.8507823, -0.15417373], Expected: 3, Guessed: 3
[0.40199876, -0.86526144], Expected: 1, Guessed: 1
[-0.37544942, -0.3922515], Expected: 0, Guessed: 0
[0.8921821, -0.47131813], Expected: 0, Guessed: 0
[0.99307704, 0.47780347], Expected: 2, Guessed: 2
[-0.22261882, 0.8907361], Expected: 3, Guessed: 3
[0.31724, 0.2581681], Expected: 1, Guessed: 1
[-0.11586583, -0.7300694], Expected: 3, Guessed: 0
[0.4505322, 0.36328876], Expected: 1, Guessed: 1
[-0.5722027, -0.19774282], Expected: 1, Guessed: 1
[-0.37755263, -0.6722609], Expected: 0, Guessed: 0
[0.075802565, -0.5366571], Expected: 1, Guessed: 2
[-0.34176946, -0.91949344], Expected: 3, Guessed: 0
[0.4359342, 0.28581], Expected: 1, Guessed: 1
[-0.9412668, -0.94913805], Expected: 3, Guessed: 3
[0.41528618, 0.68583214], Expected: 1, Guessed: 1
[0.6347463, -0.28321517], Expected: 0, Guessed: 0
[0.94794154, -0.8609276], Expected: 2, Guessed: 2
[-0.028329015, 0.6947491], Expected: 3, Guessed: 3
[-0.74090123, -0.48388577], Expected: 1, Guessed: 1
[0.71188045, -0.18446708], Expected: 0, Guessed: 0
[0.9660671, 0.11330283], Expected: 2, Guessed: 2
[-0.7175436, -0.093117714], Expected: 3, Guessed: 3
[0.7892188, 0.3844967], Expected: 0, Guessed: 0
[-0.6547785, 0.93883014], Expected: 3, Guessed: 3
[0.8668188, -0.91327417], Expected: 2, Guessed: 2
[-0.23453641, -0.333974], Expected: 0, Guessed: 0
[-0.92389524, 0.89855266], Expected: 3, Guessed: 3
[-0.57195044, -0.53541756], Expected: 1, Guessed: 1
[-0.670226, -0.6393137], Expected: 1, Guessed: 1
[-0.30143988, 0.4059496], Expected: 0, Guessed: 0
[0.5440891, 0.43697846], Expected: 0, Guessed: 0
[0.93774617, -0.9092814], Expected: 2, Guessed: 2
[-0.604643, 0.21949959], Expected: 1, Guessed: 1
[0.21632123, -0.10922432], Expected: 2, Guessed: 2
[0.6600077, 0.8293209], Expected: 0, Guessed: 0
[-0.48854864, 0.18491745], Expected: 0, Guessed: 1
[0.9656124, 0.82656837], Expected: 2, Guessed: 2
[-0.75489247, 0.24314082], Expected: 1, Guessed: 1
[-0.70711553, -0.7228447], Expected: 1, Guessed: 1
[-0.6222141, 0.5968679], Expected: 1, Guessed: 1
[0.22020173, -0.22652054], Expected: 1, Guessed: 1
[0.51030505, 0.16111517], Expected: 0, Guessed: 0
[-0.6180651, -0.67731977], Expected: 1, Guessed: 1
[0.9640374, 0.8410833], Expected: 2, Guessed: 2
[-0.85944283, 0.15543139], Expected: 3, Guessed: 3
[0.7798486, 0.8071003], Expected: 0, Guessed: 0
[-0.69788647, -0.36640728], Expected: 1, Guessed: 1
[0.4532833, -0.33819437], Expected: 1, Guessed: 1
[-0.38167405, 0.91548467], Expected: 0, Guessed: 0
[0.24448168, 0.11168218], Expected: 2, Guessed: 2
[0.6308774, 0.64849114], Expected: 0, Guessed: 0
[-0.41649508, -0.09244943], Expected: 0, Guessed: 0
[0.4699453, -0.6182295], Expected: 1, Guessed: 1
[-0.2659688, 0.3076892], Expected: 0, Guessed: 0
[-0.10320771, -0.28505194], Expected: 3, Guessed: 0
[-0.9391757, -0.62863994], Expected: 3, Guessed: 3
[0.08738816, -0.58407104], Expected: 1, Guessed: 2
[0.330307, -0.6055349], Expected: 1, Guessed: 1
[-0.6699344, 0.25278604], Expected: 1, Guessed: 1
[0.10157287, 0.79384506], Expected: 2, Guessed: 2
[0.425825, 0.3976935], Expected: 1, Guessed: 1
[-0.13894022, 0.92963576], Expected: 3, Guessed: 3
[-0.36296463, -0.31202376], Expected: 0, Guessed: 0
[-0.17702067, -0.42038262], Expected: 0, Guessed: 0
[-0.43785024, 0.38967526], Expected: 0, Guessed: 0
[0.7457639, 0.05541396], Expected: 2, Guessed: 2
[-0.6148943, 0.42797506], Expected: 1, Guessed: 1
[-0.5301572, 0.94372296], Expected: 1, Guessed: 3
[0.15401971, 0.25804472], Expected: 1, Guessed: 1
[0.71281564, 0.9887489], Expected: 2, Guessed: 2
[0.7115669, -0.012798667], Expected: 2, Guessed: 2
[-0.20536494, 0.18320751], Expected: 0, Guessed: 0
[-0.21273565, 0.26894522], Expected: 0, Guessed: 0
[0.019068003, 0.3393978], Expected: 2, Guessed: 2
[-0.24080718, 0.5217483], Expected: 0, Guessed: 0
[-0.698946, 0.559958], Expected: 1, Guessed: 1
[0.4202205, 0.7371168], Expected: 1, Guessed: 1
[-0.02354896, -0.43274188], Expected: 3, Guessed: 3
[0.4934634, 0.49531567], Expected: 1, Guessed: 1
[0.51612747, 0.8844824], Expected: 0, Guessed: 0
[-0.08324814, -0.32765245], Expected: 3, Guessed: 0
[-0.17324686, 0.6500673], Expected: 0, Guessed: 0
[0.3707105, -0.02626276], Expected: 2, Guessed: 2
[0.9735472, -0.6936984], Expected: 2, Guessed: 0
[-0.99458015, -0.9489893], Expected: 3, Guessed: 3
[0.30446923, -0.39515865], Expected: 1, Guessed: 1
[-0.29656065, 0.13336897], Expected: 0, Guessed: 0
[-0.82901156, -0.954852], Expected: 3, Guessed: 3
[-0.089531064, -0.66591346], Expected: 0, Guessed: 0
[0.5889487, 0.891189], Expected: 0, Guessed: 0
[-0.4914683, 0.968997], Expected: 3, Guessed: 3
[-0.5932512, -0.16182327], Expected: 1, Guessed: 1
[0.37099826, -0.84029126], Expected: 1, Guessed: 1
[0.7709029, -0.07809508], Expected: 2, Guessed: 2
[-0.8740102, 0.8998095], Expected: 3, Guessed: 3
[-0.8938793, -0.2680874], Expected: 3, Guessed: 3
[0.79789054, -0.24258554], Expected: 0, Guessed: 0
[0.44466293, 0.9160105], Expected: 1, Guessed: 1
[0.96033144, -0.0026271343], Expected: 2, Guessed: 2
[0.015487313, -0.486328], Expected: 2, Guessed: 2
[0.91377676, -0.43707895], Expected: 0, Guessed: 0
[-0.4135959, -0.84832454], Expected: 0, Guessed: 0
[-0.6762973, 0.89744055], Expected: 1, Guessed: 1
[0.4722104, 0.5557147], Expected: 1, Guessed: 1
[-0.62048817, -0.24361157], Expected: 1, Guessed: 1
[0.48988247, 0.311221], Expected: 1, Guessed: 1
[-0.45077467, 0.107812166], Expected: 0, Guessed: 0
[-0.14904284, 0.13639379], Expected: 3, Guessed: 3
[-0.36865222, 0.003770113], Expected: 3, Guessed: 0
[-0.79494226, -0.9423311], Expected: 3, Guessed: 3
[0.29505098, -0.6126449], Expected: 1, Guessed: 1
[0.2421925, 0.40609205], Expected: 1, Guessed: 1
[-0.5638144, -0.45000327], Expected: 1, Guessed: 1
[-0.33869743, 0.24206853], Expected: 0, Guessed: 0
[0.27404535, 0.14668643], Expected: 1, Guessed: 1
[0.43613803, 0.08174288], Expected: 1, Guessed: 1
[0.517997, -0.0056267977], Expected: 2, Guessed: 0
[-0.5442691, -0.78690255], Expected: 1, Guessed: 1
[0.5209805, -0.5910907], Expected: 0, Guessed: 0
[-0.6344199, -0.3177446], Expected: 1, Guessed: 1
[0.016706586, 0.57271504], Expected: 2, Guessed: 2
[-0.85150063, 0.5851978], Expected: 1, Guessed: 1
[0.74856603, -0.23081696], Expected: 0, Guessed: 0
[0.3034867, -0.34182477], Expected: 1, Guessed: 1
[-0.48847175, 0.57738817], Expected: 0, Guessed: 1
[0.83077157, -0.48122227], Expected: 0, Guessed: 0
[-0.6543976, 0.004799843], Expected: 3, Guessed: 3
[-0.68352985, 0.12242818], Expected: 1, Guessed: 1
[-0.12604451, 0.6655561], Expected: 0, Guessed: 0
[0.7173568, 0.07576907], Expected: 2, Guessed: 2
[-0.8650067, -0.48716748], Expected: 1, Guessed: 3
[-0.2572888, -0.9449879], Expected: 3, Guessed: 0
[-0.68869555, -0.7624173], Expected: 1, Guessed: 1
[0.56486714, -0.4638976], Expected: 0, Guessed: 0
[-0.86369324, 0.590305], Expected: 1, Guessed: 1
[0.7930392, 0.83301556], Expected: 0, Guessed: 2
[-0.380085, -0.18832552], Expected: 0, Guessed: 0
[-0.17243826, -0.304577], Expected: 0, Guessed: 0
[0.2670288, -0.27776933], Expected: 1, Guessed: 1
[0.7664398, 0.7283586], Expected: 0, Guessed: 0
[-0.11218333, 0.37749112], Expected: 0, Guessed: 0
[0.6368784, 0.11163807], Expected: 0, Guessed: 0
[0.16860521, 0.505754], Expected: 1, Guessed: 1
[-0.17365992, -0.38083458], Expected: 0, Guessed: 0
[-0.33013034, 0.080590844], Expected: 3, Guessed: 0
[0.926978, 0.027651906], Expected: 2, Guessed: 2
[-0.84217906, 0.6140199], Expected: 1, Guessed: 1
[-0.1984005, 0.576697], Expected: 0, Guessed: 0
[-0.9959059, 0.2712201], Expected: 3, Guessed: 3
[-0.67254245, -0.7300898], Expected: 1, Guessed: 1
[-0.31898046, -0.70871294], Expected: 0, Guessed: 0
[-0.9437864, -0.78171694], Expected: 3, Guessed: 3
[0.5461043, -0.05490482], Expected: 2, Guessed: 0
[0.8057133, -0.19285941], Expected: 0, Guessed: 0
[-0.41188228, 0.27119267], Expected: 0, Guessed: 0
[-0.8856863, 0.7577138], Expected: 3, Guessed: 3
[-0.43073237, -0.08953345], Expected: 0, Guessed: 0
[0.4652667, 0.85094154], Expected: 1, Guessed: 1
[-0.9546745, -0.27703404], Expected: 3, Guessed: 3
[0.43212652, 0.538062], Expected: 1, Guessed: 1
[0.61141074, -0.3651054], Expected: 0, Guessed: 0
[0.39269102, -0.61035967], Expected: 1, Guessed: 1
[-0.030069232, -0.14422274], Expected: 3, Guessed: 3
[-0.52386665, -0.50207424], Expected: 1, Guessed: 1
[-0.8554013, -0.3431902], Expected: 1, Guessed: 1
[0.9946065, 0.8691014], Expected: 2, Guessed: 2
[-0.5025338, 0.14930224], Expected: 1, Guessed: 1
[0.09674871, -0.49940443], Expected: 1, Guessed: 1
[0.80271685, 0.6910659], Expected: 0, Guessed: 0
[-0.122460485, -0.6310631], Expected: 0, Guessed: 0
[-0.8189751, -0.17102909], Expected: 3, Guessed: 3
[-0.9205862, -0.25333393], Expected: 3, Guessed: 3
[-0.57771325, 0.11434102], Expected: 1, Guessed: 1
[-0.0027313232, -0.93016696], Expected: 3, Guessed: 3
[-0.6255536, -0.8327396], Expected: 1, Guessed: 1
[0.7100822, 0.594128], Expected: 0, Guessed: 0
[0.43515098, -0.6146232], Expected: 1, Guessed: 1
[0.5406107, -0.93252444], Expected: 0, Guessed: 0
[-0.43445325, -0.5322182], Expected: 0, Guessed: 0
[0.20964897, -0.9740077], Expected: 2, Guessed: 2
[-0.0026323795, 0.13669133], Expected: 3, Guessed: 3
[0.8014244, -0.33918214], Expected: 0, Guessed: 0
[0.30252147, 0.17680335], Expected: 1, Guessed: 1
[0.97195506, 0.7340112], Expected: 2, Guessed: 2
[0.64685214, 0.1685375], Expected: 0, Guessed: 0
[-0.82605815, 0.1272068], Expected: 3, Guessed: 3
[0.7961011, 0.46724117], Expected: 0, Guessed: 0
[-0.3174225, -0.6719183], Expected: 0, Guessed: 0
[-0.74698496, -0.61747706], Expected: 1, Guessed: 1
[0.31036186, -0.30585814], Expected: 1, Guessed: 1
[0.28199208, -0.14696121], Expected: 1, Guessed: 2
[0.6006911, -0.46557283], Expected: 0, Guessed: 0
[0.5548407, -0.18855405], Expected: 0, Guessed: 0
[-0.52402866, 0.92721295], Expected: 1, Guessed: 1
[0.7925923, -0.08274925], Expected: 2, Guessed: 2
[-0.44613004, 0.41167235], Expected: 0, Guessed: 0
[-0.3204416, -0.66645646], Expected: 0, Guessed: 0
[0.18388462, 0.07602453], Expected: 2, Guessed: 2
[0.113918304, -0.9249686], Expected: 2, Guessed: 2
[-0.47423077, 0.59244025], Expected: 0, Guessed: 0
[-0.30773878, -0.5965122], Expected: 0, Guessed: 0
[-0.69717693, 0.054680943], Expected: 3, Guessed: 3
[0.3931396, 0.44312525], Expected: 1, Guessed: 1
[-0.890787, 0.3491162], Expected: 1, Guessed: 1
[-0.55247223, -0.810892], Expected: 1, Guessed: 1
[-0.99481666, 0.6806747], Expected: 3, Guessed: 3
[0.11406481, -0.6496576], Expected: 1, Guessed: 2
[0.55228484, 0.88594043], Expected: 0, Guessed: 0
[0.7973088, -0.12804437], Expected: 2, Guessed: 2
[-0.84103084, -0.44421887], Expected: 1, Guessed: 1
[0.97238004, -0.20110548], Expected: 2, Guessed: 2
[-0.35739863, -0.32439625], Expected: 0, Guessed: 0
[0.55504096, -0.44852948], Expected: 0, Guessed: 0
[-0.93400574, -0.45516586], Expected: 1, Guessed: 3
[0.55939054, 0.2743591], Expected: 0, Guessed: 0
[-0.7449751, -0.112959266], Expected: 3, Guessed: 3
[-0.4758458, -0.81335187], Expected: 0, Guessed: 0
[-0.18991351, -0.8069835], Expected: 0, Guessed: 0
[0.7024727, 0.7024263], Expected: 0, Guessed: 0
[0.030649066, -0.007874966], Expected: 2, Guessed: 2
[0.36984348, -0.6842536], Expected: 1, Guessed: 1
[-0.09714389, 0.61957216], Expected: 0, Guessed: 0
[-0.18760586, 0.0634774], Expected: 3, Guessed: 3
[-0.64002967, 0.49249208], Expected: 1, Guessed: 1
[0.14617658, -0.08628726], Expected: 2, Guessed: 2
[-0.59908295, -0.56439614], Expected: 1, Guessed: 1
[-0.34788597, 0.20143318], Expected: 0, Guessed: 0
[-0.3892641, 0.37372768], Expected: 0, Guessed: 0
[-0.113686204, -0.3213489], Expected: 0, Guessed: 0
[-0.7827226, -0.9441054], Expected: 3, Guessed: 3
[0.5686288, -0.29880154], Expected: 0, Guessed: 0
[0.37103748, 0.37267578], Expected: 1, Guessed: 1
[0.8218198, 0.28279352], Expected: 0, Guessed: 0
[0.96094644, -0.5905502], Expected: 2, Guessed: 0
[0.4188801, 0.35942578], Expected: 1, Guessed: 1
[-0.62920284, -0.56536365], Expected: 1, Guessed: 1
[0.51774776, -0.31992662], Expected: 0, Guessed: 0
[0.31262887, -0.49927294], Expected: 1, Guessed: 1
[-0.8273014, -0.2637962], Expected: 1, Guessed: 1
[0.69987094, 0.840739], Expected: 0, Guessed: 0
[0.49338305, 0.431548], Expected: 1, Guessed: 1
[-0.31928825, 0.5332837], Expected: 0, Guessed: 0
[-0.50979507, 0.5506747], Expected: 1, Guessed: 1
[0.95857286, -0.5982065], Expected: 2, Guessed: 0
[-0.25576675, 0.19155014], Expected: 0, Guessed: 0
[-0.31942987, -0.6201613], Expected: 0, Guessed: 0
[-0.55195165, -0.7285304], Expected: 1, Guessed: 1
[0.05650127, 0.8434335], Expected: 2, Guessed: 2
[-0.010942578, -0.008405805], Expected: 3, Guessed: 3
[-0.15844798, -0.9324887], Expected: 3, Guessed: 0
[-0.9716897, 0.15324366], Expected: 3, Guessed: 3
[-0.48187315, -0.95161283], Expected: 3, Guessed: 1
[0.43642807, -0.23429835], Expected: 1, Guessed: 1
[0.8698269, -0.35573483], Expected: 0, Guessed: 0
[0.98586035, -0.8165153], Expected: 2, Guessed: 2
[-0.6413207, 0.17522144], Expected: 1, Guessed: 1
[0.3985238, -0.32005], Expected: 1, Guessed: 1
[-0.21838629, -0.6976509], Expected: 0, Guessed: 0
[-0.7256026, 0.9291564], Expected: 3, Guessed: 3
[0.86144924, 0.83892524], Expected: 2, Guessed: 2
[-0.82444537, 0.260692], Expected: 1, Guessed: 1
[-0.72987175, -0.04320383], Expected: 3, Guessed: 3
[0.33836973, 0.11063218], Expected: 1, Guessed: 1
[0.917699, 0.51720977], Expected: 0, Guessed: 0
[0.29242158, 0.06003034], Expected: 2, Guessed: 2
[-0.21907675, -0.38819563], Expected: 0, Guessed: 0
[0.2674141, 0.88076055], Expected: 1, Guessed: 2
[-0.017046213, 0.13742113], Expected: 3, Guessed: 3
[-0.6100787, 0.6537765], Expected: 1, Guessed: 1
[0.9441172, -0.20491123], Expected: 2, Guessed: 2
[0.061911583, 0.2498002], Expected: 2, Guessed: 2
[0.15852344, -0.5975232], Expected: 1, Guessed: 1
[-0.14399803, -0.86373985], Expected: 3, Guessed: 0
[0.24833965, 0.10006273], Expected: 2, Guessed: 2
[0.0727098, -0.12765133], Expected: 2, Guessed: 2
[0.42468393, 0.83025134], Expected: 1, Guessed: 1
[-0.3717134, -0.04200232], Expected: 3, Guessed: 0
[-0.85995173, -0.5520314], Expected: 1, Guessed: 3
[-0.94498813, 0.5002806], Expected: 1, Guessed: 3
[0.63202345, 0.70935285], Expected: 0, Guessed: 0
[0.5072794, 0.9463694], Expected: 0, Guessed: 2
[0.09319949, -0.9331554], Expected: 2, Guessed: 2
[-0.78410923, -0.19389737], Expected: 1, Guessed: 1
[0.500039, 0.2152493], Expected: 0, Guessed: 1
[-0.20962536, 0.6560941], Expected: 0, Guessed: 0
[0.61808383, -0.61851716], Expected: 0, Guessed: 0
[0.1368345, 0.9940226], Expected: 2, Guessed: 2
[0.5771446, -0.21578348], Expected: 0, Guessed: 0
[-0.9300089, -0.18456876], Expected: 3, Guessed: 3
[-0.33553326, 0.018294096], Expected: 3, Guessed: 0
[-0.48281276, 0.64142036], Expected: 0, Guessed: 0
[0.88383365, 0.5085964], Expected: 0, Guessed: 0
[0.6348578, 0.5656831], Expected: 0, Guessed: 0
[0.42299998, 0.95126617], Expected: 2, Guessed: 2
[-0.6887022, -0.44870043], Expected: 1, Guessed: 1
[-0.20918787, -0.20462847], Expected: 0, Guessed: 0
[0.07167995, -0.5642948], Expected: 1, Guessed: 2
[-0.85979974, -0.5500368], Expected: 1, Guessed: 3
[0.021646976, 0.046689034], Expected: 2, Guessed: 2
[0.5765023, 0.82107353], Expected: 0, Guessed: 0
[0.38511753, -0.45021927], Expected: 1, Guessed: 1
[0.23611832, -0.062216878], Expected: 2, Guessed: 2
[-0.3378278, -0.8991457], Expected: 0, Guessed: 0
[0.06338847, 0.4195639], Expected: 1, Guessed: 2
[0.23721123, 0.4363488], Expected: 1, Guessed: 1
[-0.24984944, 0.12845266], Expected: 3, Guessed: 0
[-0.77953434, 0.97256815], Expected: 3, Guessed: 3
[0.75026214, -0.0447644], Expected: 2, Guessed: 2
[0.75309527, -0.01327908], Expected: 2, Guessed: 2
[-0.060728073, 0.881008], Expected: 3, Guessed: 3
[-0.67552793, -0.39641595], Expected: 1, Guessed: 1
[0.9374944, 0.46270442], Expected: 0, Guessed: 0
[-0.2519635, 0.6070602], Expected: 0, Guessed: 0
[-0.28570056, -0.9017277], Expected: 3, Guessed: 0
[-0.74123216, -0.0641582], Expected: 3, Guessed: 3
[0.48504674, 0.8750715], Expected: 1, Guessed: 1
[-0.7984525, 0.41353643], Expected: 1, Guessed: 1
[0.52362084, 0.6911074], Expected: 0, Guessed: 0
[-0.5225463, 0.5188284], Expected: 1, Guessed: 1
[-0.95199215, 0.5163562], Expected: 3, Guessed: 3
[-0.6624825, 0.43971348], Expected: 1, Guessed: 1
[-0.71984565, 0.14048481], Expected: 1, Guessed: 3
[0.32515013, -0.69709265], Expected: 1, Guessed: 1
[0.90202165, 0.19971156], Expected: 2, Guessed: 2
[0.7650163, 0.25686443], Expected: 0, Guessed: 0
[0.97612906, 0.51168406], Expected: 2, Guessed: 0
[0.8045323, 0.35232115], Expected: 0, Guessed: 0
[-0.19894934, 0.25155318], Expected: 0, Guessed: 0
[0.79262125, -0.84795], Expected: 2, Guessed: 0
[-0.2583897, 0.90969265], Expected: 3, Guessed: 3
[-0.08169949, -0.638042], Expected: 0, Guessed: 0
[0.70249665, 0.57274556], Expected: 0, Guessed: 0
[-0.75017214, 0.065439224], Expected: 3, Guessed: 3
[0.27651417, -0.6878512], Expected: 1, Guessed: 1
[-0.6345694, 0.32487154], Expected: 1, Guessed: 1
[0.6497786, -0.54849195], Expected: 0, Guessed: 0
[0.9323009, 0.85748756], Expected: 2, Guessed: 2
[-0.17780852, -0.5240668], Expected: 0, Guessed: 0
[0.18600428, 0.47292578], Expected: 1, Guessed: 1
[0.620046, 0.25871372], Expected: 0, Guessed: 0
[0.13343263, 0.15823364], Expected: 2, Guessed: 2
[0.13748372, -0.8142203], Expected: 2, Guessed: 2
[-0.67412853, -0.29916632], Expected: 1, Guessed: 1
[-0.27521563, 0.38477683], Expected: 0, Guessed: 0
[-0.36712778, -0.9548894], Expected: 3, Guessed: 0
[-0.694515, -0.5019562], Expected: 1, Guessed: 1
[-0.9681493, 0.08424473], Expected: 3, Guessed: 3
[0.79364765, 0.8183329], Expected: 0, Guessed: 0
[-0.016602278, -0.8976865], Expected: 3, Guessed: 3
[0.6210704, 0.830032], Expected: 0, Guessed: 0
[0.49012637, 0.8154297], Expected: 1, Guessed: 1
[0.07692814, -0.3795625], Expected: 1, Guessed: 1
[0.97070134, 0.033903003], Expected: 2, Guessed: 2
[0.29558027, -0.24494207], Expected: 1, Guessed: 1
[-0.81504726, -0.09450078], Expected: 3, Guessed: 3
[-0.4303422, 0.21402037], Expected: 0, Guessed: 0
[-0.28363347, -0.06553507], Expected: 3, Guessed: 3
[-0.73612213, 0.18566298], Expected: 1, Guessed: 1
[-0.9182664, 0.3399874], Expected: 3, Guessed: 3
[0.29040682, -0.11315012], Expected: 1, Guessed: 2
[-0.947487, 0.5652876], Expected: 3, Guessed: 3
[0.9903251, 0.2621975], Expected: 2, Guessed: 2
[-0.07200897, -0.97498333], Expected: 3, Guessed: 3
[0.7404289, -0.80272126], Expected: 0, Guessed: 0
[-0.482705, 0.54066], Expected: 0, Guessed: 0
[0.8440505, -0.2887689], Expected: 0, Guessed: 0
[0.71769774, -0.17584431], Expected: 0, Guessed: 0
[0.72387576, -0.9244447], Expected: 2, Guessed: 2
[0.60363424, -0.80196774], Expected: 0, Guessed: 0
[-0.6497884, -0.30197918], Expected: 1, Guessed: 1
[0.6788964, -0.7385292], Expected: 0, Guessed: 0
[0.72738695, -0.6704973], Expected: 0, Guessed: 0
[-0.26071978, -0.8925786], Expected: 3, Guessed: 0
[-0.5772208, 0.2695346], Expected: 1, Guessed: 1
[-0.97851765, -0.9458399], Expected: 3, Guessed: 3
[-0.86256623, -0.008118033], Expected: 3, Guessed: 3
[0.884485, -0.33041155], Expected: 0, Guessed: 0
[0.5457052, -0.63070786], Expected: 0, Guessed: 0
[0.121482134, -0.46144462], Expected: 1, Guessed: 1
[-0.2836213, -0.5122278], Expected: 0, Guessed: 0
[0.6042913, 0.05914843], Expected: 2, Guessed: 0
[0.7931558, 0.1025511], Expected: 2, Guessed: 2
[-0.17989004, 0.26616037], Expected: 0, Guessed: 0
[-0.036713958, 0.9538158], Expected: 3, Guessed: 3
[0.005628109, 0.88792145], Expected: 2, Guessed: 3
[0.56582785, -0.5598682], Expected: 0, Guessed: 0
[-0.91966057, 0.57179165], Expected: 1, Guessed: 3
[-0.74689806, 0.2071923], Expected: 1, Guessed: 1
[0.02511692, 0.395468], Expected: 2, Guessed: 2
[-0.030811548, -0.12856007], Expected: 3, Guessed: 3
[-0.6293192, -0.24622643], Expected: 1, Guessed: 1
[-0.022104979, -0.15929937], Expected: 3, Guessed: 3
[-0.78830826, 0.71789706], Expected: 1, Guessed: 1
[0.87080896, -0.34798837], Expected: 0, Guessed: 0
[-0.164693, -0.3434676], Expected: 0, Guessed: 0
[-0.69356835, -0.28865564], Expected: 1, Guessed: 1
[-0.6311598, 0.84267247], Expected: 1, Guessed: 1
[0.84779155, -0.76182866], Expected: 0, Guessed: 0
[-0.43837726, -0.0911752], Expected: 0, Guessed: 0
[-0.3665656, 0.69333076], Expected: 0, Guessed: 0
[-0.7955241, -0.7737136], Expected: 1, Guessed: 3
[-0.528384, -0.73884165], Expected: 1, Guessed: 1
[-0.92917037, -0.15377522], Expected: 3, Guessed: 3
[0.30745363, -0.017590165], Expected: 2, Guessed: 2
[-0.51784456, 0.7333069], Expected: 1, Guessed: 1
[-0.32343984, 0.9653436], Expected: 3, Guessed: 3
[-0.46601474, -0.7656126], Expected: 0, Guessed: 0
[-0.19364357, 0.46699607], Expected: 0, Guessed: 0
[-0.9244435, -0.45054924], Expected: 1, Guessed: 3
[0.31917775, -0.580075], Expected: 1, Guessed: 1
[0.15551627, 0.30999374], Expected: 1, Guessed: 1
[0.17201912, -0.27747107], Expected: 1, Guessed: 1
[-0.20116282, 0.02796793], Expected: 3, Guessed: 3
[0.46014452, -0.98924875], Expected: 2, Guessed: 1
[-0.33191, 0.36917627], Expected: 0, Guessed: 0
[0.22088587, 0.03904581], Expected: 2, Guessed: 2
[0.9186983, -0.95222926], Expected: 2, Guessed: 2
[-0.6138879, -0.27130342], Expected: 1, Guessed: 1
[0.94721055, -0.8413892], Expected: 2, Guessed: 2
[0.81463194, -0.44204247], Expected: 0, Guessed: 0
[-0.15032399, 0.39337718], Expected: 0, Guessed: 0
[0.93803525, -0.40673304], Expected: 2, Guessed: 0
[0.3808502, 0.662356], Expected: 1, Guessed: 1
[0.30525422, 0.07252896], Expected: 2, Guessed: 2
[-0.30760872, -0.08912027], Expected: 3, Guessed: 3
[0.32377148, -0.8151108], Expected: 1, Guessed: 1
[-0.18111241, 0.52790713], Expected: 0, Guessed: 0
[-0.83851826, -0.662415], Expected: 1, Guessed: 3
[0.99519217, -0.24920785], Expected: 2, Guessed: 2
[0.26657176, 0.7065989], Expected: 1, Guessed: 1
[0.67907155, 0.33782625], Expected: 0, Guessed: 0
[-0.26151514, 0.837479], Expected: 0, Guessed: 0
